2016-12-15 00:23:39-05:00
cookie,table,n_packet,n_bytes,priority,,,,,,,,,,,,
0x0,0,96062,6342216, hard_timeout=15,65535,tcp,in_port=1,vlan_tci=0x0000,dl_rc=d6:e2:59:07:48:d6,dl_dst=52:91:a5:92:cf:14,nw_src=10.0.0.1,nw_dst=10.0.0.2,nw_tos=0,tp_src=5001,tp_dst=35506 actions=output:2
0x0,0,139864,3734073040, hard_timeout=15,65535,tcp,in_port=2,vlan_tci=0x0000,dl_rc=52:91:a5:92:cf:14,dl_dst=d6:e2:59:07:48:d6,nw_src=10.0.0.2,nw_dst=10.0.0.1,nw_tos=0,tp_src=35506,tp_dst=5001 actions=output:1
